,Unnamed: 0,school_name,address,score,district,grade,lat,long
864,864,Kindercare-Timber Path,"8787 Timber Path, San Antonio, TX 78250",,Private,PK,N/A,N/A
865,865,La Petite Academy #7633,"8796 Marbach Road, San Antonio, TX 78227",,Private,PK,N/A,N/A
866,866,Kids Are Angels Learning Center,"8910 Bandera Road #102, San Antonio, TX 78250",,Private,PK,N/A,N/A
867,867,Our Lady's Pre-Kindergarten,"8931 Callaghan Road, San Antonio, TX 78230",,Private,PK,N/A,N/A
868,868,Rainbow Cottage Day Home,"8943 US Highway 87 E, San Antonio, TX 78263",,Private,PK,N/A,N/A
869,869,Kindercare-Guilbeau 2,"8980 Guilbeau Road, San Antonio, TX 78250",,Private,PK,N/A,N/A
870,870,Baptist Temple Day Care Center,"901 East Drexel Avenue, San Antonio, TX 78210",,Private,PK,N/A,N/A
871,871,Eman Christian Academy,"903 South WW White Road, San Antonio, TX 78220",,Private,PK,N/A,N/A
872,872,Grace Point Day Care & Ps,"9750 Huebner Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
873,873,Woodlawn Lake Dcc,"927 Cincinnati Avenue, San Antonio, TX 78201",,Private,PK,N/A,N/A
874,874,La Petite Academy,"1107 West Bitters Road, San Antonio, TX 78216",,Private,PK,N/A,N/A
875,875,Antonio Fmly Endevors,"535 Bandera Road, San Antonio, TX 78228",,Private,PK,N/A,N/A
876,876,Westover Hills Learning Center,"9340 Westover Hills Boulevard, San Antonio, TX 78251",,Private,PK,N/A,N/A
877,877,Train-Up A Child Learning Center,"9410 Adams Hill Drive, San Antonio, TX 78245",,Private,PK,N/A,N/A
878,878,Bright Ideas Enrichment Center,"9433 Fredericksburg Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
879,879,Yogiland Child Care Center,"9834 Charline Ln, San Antonio, TX 78254",,Private,PK,N/A,N/A
880,880,Nonna Bear's Play House,"9838 Misty Plain Drive, San Antonio, TX 78245",,Private,PK,N/A,N/A
881,881,Pci Mission Head Start-Espada,"9900 Espada Rd, San Antonio, TX 78214",,Private,PK,N/A,N/A
882,882,Kids N Us,"9901 Moursund Boulevard, San Antonio, TX 78221",,Private,PK-K,N/A,N/A
883,883,Kids R Kids 52,"10002 Camino Bandera, San Antonio, TX 78254",,Private,PK,N/A,N/A
884,884,A Blessed Child Day Care,"P.O. Box 100377, San Antonio, TX 78228",,Private,PK,N/A,N/A
885,885,Little Sunflower Child Care Center,"7568 U.S. 90, San Antonio, TX 78227",,Private,PK,N/A,N/A
886,886,Happy Hollow Day Care,"6714 Lake Glen Street, San Antonio, TX 78244",,Private,PK,N/A,N/A
887,887,East Central Choice Progam,"6634 New Sulphur Springs Road, San Antonio, TX 78263",,Public district,2-12,N/A,N/A
888,888,Cooper Academy,"1700 Tampico Street, San Antonio, TX 78207",,Public district,9-12,N/A,N/A
889,889,Southside Alter Center,"1460 Martinez Losoya Road, San Antonio, TX 78221",,Public district,1-12,N/A,N/A
890,890,Alternative Center,"900 South San Eduardo Avenue, San Antonio, TX 78237",,Public district,1-12,N/A,N/A
891,891,Hac Daep Middle School,"906 March Avenue, San Antonio, TX 78214",,Public district,6-8,N/A,N/A
892,892,Harlandale Alternative Center Boot,"906 March Avenue, San Antonio, TX 78214",,Public district,6-8,N/A,N/A
893,893,Alter Middle School,"103 West Rampart Drive, San Antonio, TX 78216",,Public district,6-8,N/A,N/A
894,894,Alternative Middle South,"5223 Blessing Street, San Antonio, TX 78228",,Public district,6-8,N/A,N/A
895,895,Daep At Holmgreen,"8580 Ewing Halsell Drive, San Antonio, TX 78229",,Public district,1-12,N/A,N/A
896,896,Estrada Achievement Center,"1112 South Zarzamora Street, San Antonio, TX 78207",,Public district,7-12,N/A,N/A
897,897,Hac Daep High School,"906 March Avenue, San Antonio, TX 78214",,Public district,9-12,N/A,N/A
898,898,Harlandale Alternative Center Boot,"906 March Avenue, San Antonio, TX 78214",,Public district,9-12,N/A,N/A
899,899,Alter High School,"103 West Rampart Drive, San Antonio, TX 78216",,Public district,9-12,N/A,N/A
900,900,Alternative High School,"144 Hunt Lane, San Antonio, TX 78245",,Public district,9-12,N/A,N/A
901,901,Collier Daep,"834 West Southcross Boulevard, San Antonio, TX 78211",,Public district,K-5,N/A,N/A
902,902,Alternative Middle North,"11937 Ih 10 W, San Antonio, TX 78230",,Public district,K-8,N/A,N/A
903,903,Alternative Elementary School,"6523 Cascade Place, San Antonio, TX 78218",,Public district,PK-5,N/A,N/A
904,904,Jt Brackenridge Daep,"1214 Guadalupe Street, San Antonio, TX 78207",,Public district,PK-6,N/A,N/A
905,905,Jja,"1402 North Hackberry Street, San Antonio, TX 78208",,Public district,4-12,N/A,N/A
906,906,Nisd Bexar County Jja,"1402 North Hackberry, San Antonio, TX 78208",,Public district,4-12,N/A,N/A
907,907,North East J J A E P,"8961 Tesoro Drive, San Antonio, TX 78217",,Public district,6-12,N/A,N/A
908,908,Al-Madinah Academy,"7795 Mainland Drive, San Antonio, TX 78250",,Private,PK-K,N/A,N/A
909,909,San Antonio Christian Elementary School,"19202 Redland Rd Bldg A, San Antonio, TX 78259",,Private,PK-5,N/A,N/A
910,910,Shepherd King Christian School,"303 W Ramsey Rd, San Antonio, TX 78216",,Private,PK-K,N/A,N/A
911,911,Heimer KinderCare,"14230 Cross Canyon Rd., San Antonio, TX 78232",,Private,PK,N/A,N/A
912,912,Burleson Center,"4415 Monterey Street, San Antonio, TX 78237",,Public district,PK-K,N/A,N/A
913,913,Carroll Early Childhood Campus,"463 Holmgreen Road, San Antonio, TX 78220",,Public district,PK-K,N/A,N/A
914,914,Carvajal Early Childhood Campus,"225 Arizona Avenue, San Antonio, TX 78207",,Public district,PK-K,N/A,N/A
915,915,City Center Health Careers,"1114 Willow Street, San Antonio, TX 78208",,Public charter,6-12,N/A,N/A
916,916,Knox Early Childhood Campus,"302 Tipton Avenue, San Antonio, TX 78204",,Public district,PK-K,N/A,N/A
917,917,Stafford Center,"611 Southwest 36th Street, San Antonio, TX 78237",,Public district,PK-K,N/A,N/A
918,918,Tynan Early Childhood Campus,"925 Gulf, San Antonio, TX 78202",,Public district,PK-K,N/A,N/A
919,919,Hernandez Learning Center,"8634 Larkia Street, San Antonio, TX 78224",,Public district,PK,N/A,N/A
920,920,Wilson County Boot Camp,"6634 New Sulphur Springs Road, San Antonio, TX 78263",,Public district,2-12,N/A,N/A
921,921,Southwest Academy,"11914 Dragon Lane, San Antonio, TX 78252",,Public district,6-12,N/A,N/A
922,922,School Aged Parenting Program,"6632 Bandera Rd Portable 2, San Antonio, TX 78238",,Public district,PK,N/A,N/A
923,923,Good Shepherd Catholic Academy,"119 Octavia Place, San Antonio, TX 78214",,Private,PK-8,N/A,N/A
924,924,Day School at The Park,"2659 Eisenhauer Rd, San Antonio, TX 78209",,Private,PK,N/A,N/A
925,925,The Honey Tree Preschool & Child Development Center,"8373 Culebra Suite 102B, San Antonio, TX 78251",,Private,PK,N/A,N/A
926,926,Children's Academy-Stone Oak,"20627 Huebner Road, San Antonio, TX 78258",,Private,PK,N/A,N/A
927,927,Kinder Care Learning Center 301164,"11501 Toepperwein Road, San Antonio, TX 78233",,Private,PK,N/A,N/A
928,928,Kinder Smiles,"4810 Lambeth Drive, San Antonio, TX 78228",,Private,PK,N/A,N/A
929,929,Wright Start Learning Center,"6411 Vance Jackson Road, San Antonio, TX 78230",,Private,PK,N/A,N/A
930,930,A-2-Z Learning Center,"160 Darson Marie Drive, San Antonio, TX 78226",,Private,PK,N/A,N/A
931,931,Promiseland Playhouse Academy,"14130 Old Farm to Market Road 471 West, San Antonio, TX 78253",,Private,PK,N/A,N/A
932,932,My Little Team Texas Day Care,"15415 Applewhite Road #102, San Antonio, TX 78264",,Private,PK,N/A,N/A
933,933,Bracken United Methodist Ps,"20377 Farm to Market 2252, San Antonio, TX 78266",,Private,PK,N/A,N/A
934,934,King's Kids Learning Center,"303 Genevieve Drive, San Antonio, TX 78214",,Private,PK,N/A,N/A
935,935,Career Point Day Care,"3939 Thousand Oaks Drive, San Antonio, TX 78217",,Private,PK,N/A,N/A
936,936,Childrens Lighthouse Lc-Alamo,"5610 Lone Star Parkway, San Antonio, TX 78253",,Private,PK,N/A,N/A
937,937,Nurturing Hearts Early Lc,"9502 Potranco Road, San Antonio, TX 78251",,Private,PK,N/A,N/A
938,938,Rainbow Tree Child Development Center,"10225 Shetland Gate, San Antonio, TX 78254",,Private,PK,N/A,N/A
939,939,San Antonio Isd Navarro Lc,"623 South Pecos La Trinidad, San Antonio, TX 78207",,Private,PK,N/A,N/A
940,940,Ab Child Care Center,"2962 Moss Plain Drive, San Antonio, TX 78245",,Private,PK,N/A,N/A
941,941,Ymca Children's Greenhouse,"10500 Nacogdoches Road, San Antonio, TX 78217",,Private,PK,N/A,N/A
942,942,Kinder Care Learning Center #598,"11814 Parliament Street, San Antonio, TX 78216",,Private,PK,N/A,N/A
943,943,Kinder Care Learning Center #293,"1127 Patricia, San Antonio, TX 78213",,Private,PK,N/A,N/A
944,944,Kinder Care Learning Center #544,"13030 Nacogdoches Road, San Antonio, TX 78217",,Private,PK,N/A,N/A
945,945,Educare,"246 Fair Avenue, San Antonio, TX 78223",,Private,PK,N/A,N/A
946,946,Kinder Care Learning Center #455,"2711 Mossrock, San Antonio, TX 78230",,Private,PK,N/A,N/A
947,947,Braun Station Prime Time,"8300 Tezel Road, San Antonio, TX 78254",,Private,PK,N/A,N/A
948,948,Glen Oaks Elementary Prime Time,"9606 Bandera Road, San Antonio, TX 78250",,Private,PK,N/A,N/A
949,949,Kinder Care Learning Center #1009,"15170 Judson Road, San Antonio, TX 78247",,Private,PK,N/A,N/A
950,950,Big Country Elementary Prime Time,"834 West Southcross Boulevard, San Antonio, TX 78211",,Private,PK,N/A,N/A
951,951,Prime Time-Carlos Coon,"9606 Bandera Road, San Antonio, TX 78250",,Private,PK,N/A,N/A
952,952,Braundera Ymca Aftsch-Beard,"9606 Bandera Road, San Antonio, TX 78250",,Private,PK,N/A,N/A
953,953,Sunshine Montessori Day Care,"3330 Roan Valley, San Antonio, TX 78259",,Private,PK,N/A,N/A
954,954,Lil Sprouts Home Day Care,"9589 Braun Road, San Antonio, TX 78254",,Private,PK,N/A,N/A
955,955,Judy's Studio Little Mstrs Child Care Center,"5442 Lost Tree, San Antonio, TX 78244",,Private,PK,N/A,N/A
956,956,Debbie Care Early Cdc,"3629 Candleknoll Circle, San Antonio, TX 78244",,Private,PK,N/A,N/A
957,957,A Place To Bloom Child Care Center,"5965 Babcock Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
958,958,Kids Campus 2,"7003 Tezel Road, San Antonio, TX 78250",,Private,PK,N/A,N/A
959,959,St George Maronite Early Lc,"6070 Babcock Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
960,960,Mt Olive Lutheran Dc & Lc,"3200 Texas 1604 Loop, San Antonio, TX 78245",,Private,PK,N/A,N/A
961,961,Islamic Academy-San Antonio,"8638 Fairhaven Street, San Antonio, TX 78229",,Private,PK,N/A,N/A
962,962,Youth Enrichment & Sports Child Care Center,"7430 Prue Road, San Antonio, TX 78249",,Private,PK,N/A,N/A
963,963,Country Home Learning Center 10,"23907 Cielo Vista, San Antonio, TX 78255",,Private,PK,N/A,N/A
964,964,Avance Hisd-School Based Child Care Center,"2300 West Commerce Street, San Antonio, TX 78207",,Private,PK,N/A,N/A
965,965,Potranco Elementary Head Start,"190 County Road 381, San Antonio, TX 78253",,Private,PK,N/A,N/A
966,966,Cable Head Start,"1706 Pinn Road, San Antonio, TX 78227",,Private,PK,N/A,N/A
967,967,Jt Brackenridge Head Start,"1214 Guadalupe Street, San Antonio, TX 78204",,Private,PK,N/A,N/A
968,968,Ft Sam Houston Head Start,"Dodd Boulevard, San Antonio, TX 78234",,Private,PK,N/A,N/A
969,969,His Kidz Academy,"8023 Huebner Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
970,970,Playworks Child Development & Youth,"9480 Braun Road, San Antonio, TX 78254",,Private,PK,N/A,N/A
971,971,Foundation In Christ Christian Cc,"1739 Commercial Avenue, San Antonio, TX 78221",,Private,PK,N/A,N/A
972,972,Project Success Head Start,"19810 U.S. 281, San Antonio, TX 78221",,Private,PK,N/A,N/A
973,973,Lil Munchkins,"4704 San Pedro Avenue, San Antonio, TX 78216",,Private,PK,N/A,N/A
974,974,Look Whos Talking Pre-School,"2203 Babcock Road, San Antonio, TX 78229",,Private,PK,N/A,N/A
975,975,St Brigids Kids Day Out Child Care Center,"6907 Kitchener Street, San Antonio, TX 78240",,Private,PK,N/A,N/A
976,976,Kids Galore Learning Center,"7724 Eckhert Road, San Antonio, TX 78240",,Private,PK-K,N/A,N/A
977,977,Ehs Cdc Head Start,"Kelly Usa807 Bucker, San Antonio, TX 78236",,Private,PK,N/A,N/A
978,978,Oak Hills Child Development Center,"8600 Wurzbach Road #602, San Antonio, TX 78240",,Private,PK,N/A,N/A
979,979,Beanie Learning Center,"106 Las Palmas Drive, San Antonio, TX 78237",,Private,PK-K,N/A,N/A
980,980,Ehs Cdc Head Start,"1226 Northwest 18th Street, San Antonio, TX 78207",,Private,PK,N/A,N/A
981,981,Heavenly Place Cdc,"1433 Somerset Road, San Antonio, TX 78211",,Private,PK,N/A,N/A
982,982,Joy Learning Center,"244 Sherwood Drive, San Antonio, TX 78201",,Private,PK,N/A,N/A
983,983,Ehs Cdc Head Start,"2642 Castroville Road, San Antonio, TX 78237",,Private,PK,N/A,N/A
984,984,Jubilee Cdc,"2931 South WW White Road, San Antonio, TX 78222",,Private,PK,N/A,N/A
985,985,Wee Friends Pre-School & Dc,"3302 East Southcross Boulevard, San Antonio, TX 78223",,Private,PK,N/A,N/A
986,986,Little Miracles Cdc,"3751 Commercial Avenue, San Antonio, TX 78221",,Private,PK,N/A,N/A
987,987,Bizzy Beez Child Care Center,"4647 Roosevelt Avenue, San Antonio, TX 78214",,Private,PK,N/A,N/A
988,988,Kidcare Drop In,"4953 Northwest Loop 410, San Antonio, TX 78229",,Private,PK,N/A,N/A
989,989,Christ Our Savior Day Care,"5323 Blanco Road, San Antonio, TX 78216",,Private,PK,N/A,N/A
990,990,Noahs Ark Day Care Center,"6610 Hwy 90 West, San Antonio, TX 78227",,Private,PK,N/A,N/A
991,991,Hands N Hands Cc & Learning,"875 Hot Wells Boulevard, San Antonio, TX 78223",,Private,PK,N/A,N/A
992,992,K & K Development & Learning,"4518 Lord Road, San Antonio, TX 78220",,Private,PK,N/A,N/A
993,993,Ties N Bows Learning Center,"1334 Basse Road, San Antonio, TX 78212",,Private,PK,N/A,N/A
994,994,1 2 Me Child Care,"2910 Hillcrest Drive, San Antonio, TX 78201",,Private,PK,N/A,N/A
995,995,Montessori Children's House,"4911 Golden Quail, San Antonio, TX 78240",,Private,PK-K,N/A,N/A
996,996,Ms Annies Day Care Center,"12134 El Sendero Street, San Antonio, TX 78233",,Private,PK,N/A,N/A
997,997,Happy Hearts Learning Center,"12250 Potranco Road, San Antonio, TX 78251",,Private,PK,N/A,N/A
998,998,Meadowood Head Start,"702 San Pedro Avenue #100, San Antonio, TX 78212",,Private,PK,N/A,N/A
999,999,Country Home Learning Center 9,"7611 Leslie Road, San Antonio, TX 78254",,Private,PK,N/A,N/A
1000,1000,Losoya Head Start,"19810 U.S. 281, San Antonio, TX 78258",,Private,PK,N/A,N/A
1001,1001,East Central Head Start,"11935 Donop Road, San Antonio, TX 78223",,Private,PK,N/A,N/A
1002,1002,Cynthia Aguilar Child Care Center,"2206 Encino Mist, San Antonio, TX 78259",,Private,PK,N/A,N/A
1003,1003,Tia Ara Child Care Center,"1414 Pinnacle Falls, San Antonio, TX 78260",,Private,PK,N/A,N/A
1004,1004,R Little Angels Child Care Center,"3107 Camden Bay, San Antonio, TX 78245",,Private,PK,N/A,N/A
1005,1005,Letty's Loved Ones Day Care,"7042 Coral Tree Lane, San Antonio, TX 78227",,Private,PK,N/A,N/A
1006,1006,Melissa Ann Canchola,"7403 Peaceful Meadows, San Antonio, TX 78250",,Private,PK,N/A,N/A
1007,1007,Our Little Hopes & Dreams Lc,"610 Avalon Street, San Antonio, TX 78213",,Private,PK,N/A,N/A
1008,1008,Reese Day Care,"4527 Shavano Peak, San Antonio, TX 78230",,Private,PK,N/A,N/A
1009,1009,Tiny Treasures Day Care,"9714 Potranco Road #115, San Antonio, TX 78251",,Private,PK,N/A,N/A
1010,1010,A Plus Accredited Learning Center,"5023 Ivanhoe Street, San Antonio, TX 78228",,Private,PK,N/A,N/A
1011,1011,123-Abc Learning Center,"5418 Bakersfield Street, San Antonio, TX 78228",,Private,PK,N/A,N/A
1012,1012,Y Pre-School-Haven For Hope,"835 West Southcross Boulevard, San Antonio, TX 78211",,Private,PK,N/A,N/A
1013,1013,Valero Childc Are Center,"1 Valero Way, San Antonio, TX 78249",,Private,PK,N/A,N/A
1014,1014,Kid Space Day Care,"5501 Colewood Street, San Antonio, TX 78233",,Private,PK,N/A,N/A
1015,1015,Blessed Sacrament Parish Dc,"102 Sharon Drive, San Antonio, TX 78216",,Private,PK,N/A,N/A
1016,1016,Grace Zone Learning Center,"6035 Farm-to-Market 78, San Antonio, TX 78219",,Private,PK,N/A,N/A
1017,1017,Bustos Day Care & Learning Center,"959 Southwest 34th Street, San Antonio, TX 78237",,Private,PK,N/A,N/A
1018,1018,New Kids On The Block Lc,"223 South WW White Road, San Antonio, TX 78219",,Private,PK,N/A,N/A
1019,1019,Precious Angels Learning Center & Dc,"13777 Judson Road #101, San Antonio, TX 78233",,Private,PK,N/A,N/A
1020,1020,Avance San Antonio Cdc,"526 Southwest 19th Street, San Antonio, TX 78207",,Private,PK,N/A,N/A
1021,1021,Abiding Presence Lutheran Dc,"14700 San Pedro Avenue, San Antonio, TX 78232",,Private,PK,N/A,N/A
1022,1022,Evelyn L King Child Development Center,"101 Daniel Drive, San Antonio, TX 78220",,Private,PK,N/A,N/A
1023,1023,Northern Hills Umc Day Care,"3703 N Fm 1604 E, San Antonio, TX 78247",,Private,PK,N/A,N/A
1024,1024,House Of Neighborly Serv Child Care Center,"407 North Calaveras, San Antonio, TX 78207",,Private,PK,N/A,N/A
1025,1025,Little Wonderland Child Care Center,"510 West Theo Avenue, San Antonio, TX 78214",,Private,PK,N/A,N/A
1026,1026,Little Treehouse Day Care,"1127 Mindie Lane, San Antonio, TX 78253",,Private,PK,N/A,N/A
1027,1027,Dulcinea Spanish Learning Center,"202 Recoleta Road, San Antonio, TX 78216",,Private,PK,N/A,N/A
1028,1028,Latanyas Little High School Dc Center,"4809 Lakebend West Drive, San Antonio, TX 78244",,Private,PK,N/A,N/A
1029,1029,San Antonio Cottage Cdc 2,"706 Division Avenue, San Antonio, TX 78225",,Private,PK,N/A,N/A
1030,1030,Little Dolphins Bi Dc & Lc,"143 Northwest 36th Street #2001, San Antonio, TX 78237",,Private,PK,N/A,N/A
1031,1031,Little Dove Learning Center,"2655 Talley Road, San Antonio, TX 78253",,Private,PK,N/A,N/A
1032,1032,Enrichment Academy,"7702 Eckhert Road, San Antonio, TX 78240",,Private,PK,N/A,N/A
1033,1033,Shaenfield Learning Center,"10865 Shaenfield Road #2101, San Antonio, TX 78254",,Private,PK,N/A,N/A
1034,1034,Precious Angels Christ Dc & Lc,"302 Cincinnati Avenue, San Antonio, TX 78201",,Private,PK,N/A,N/A
1035,1035,Avance S/A Ehs-Mirasol,"611 Southwest 28th Street, San Antonio, TX 78237",,Private,PK,N/A,N/A
1036,1036,Kids Conservatory Day Care Center,"15033 Nacogdoches Road #110, San Antonio, TX 78247",,Private,PK,N/A,N/A
1037,1037,Lily Pad Child Care Center,"18952 Redland Road #1, San Antonio, TX 78259",,Private,PK,N/A,N/A
1038,1038,Highland & Child Development Center,"3314 South Gevers Street, San Antonio, TX 78210",,Private,PK,N/A,N/A
1039,1039,Kingdom Builders Child Care Center,"11502 Big Mesa Drive, San Antonio, TX 78245",,Private,PK,N/A,N/A
1040,1040,Kidus Bilingual Immersion Child Care Center,"25836 U.S. Highway 281 North, San Antonio, TX 78258",,Private,PK,N/A,N/A
1041,1041,Christian Montessori Academy,"5602 Utex Boulevard, San Antonio, TX 78249",,Private,PK,N/A,N/A
1042,1042,Faith Assem God Child Care Center,"2908 Mission Road, San Antonio, TX 78214",,Private,PK,N/A,N/A
1043,1043,Little Ones Learning Center & Dc,"5610 North Foster Road, San Antonio, TX 78244",,Private,PK,N/A,N/A
1044,1044,Kiddie Planet Christian Lc,"7326 Louis Pasteur Drive, San Antonio, TX 78229",,Private,PK,N/A,N/A
1045,1045,Angelic Smiles Day Care Center,"7604 West Military Drive, San Antonio, TX 78227",,Private,PK,N/A,N/A
1046,1046,Bilingual Child Academy,"96 Trailcrest Street, San Antonio, TX 78232",,Private,PK,N/A,N/A
1047,1047,Make A Wish Day Care Center,"10503 Roosevelt Avenue, San Antonio, TX 78214",,Private,PK,N/A,N/A
1048,1048,Pinnacle Montessori School,"19730 Bulverde Road, San Antonio, TX 78259",,Private,PK,N/A,N/A
1049,1049,Spanish Grove Academy,"22215 Wilderness Oak, San Antonio, TX 78258",,Private,PK,N/A,N/A
1050,1050,Kingdom Life Child Development Center,"10635 North Interstate 35 #106, San Antonio, TX 78233",,Private,PK,N/A,N/A
1051,1051,Rhapsody Head Start Center,"212 West Rhapsody Drive, San Antonio, TX 78216",,Private,PK,N/A,N/A
1052,1052,Avance Head Start Center-Fnly,"934 Flanders Avenue, San Antonio, TX 78211",,Private,PK,N/A,N/A
1053,1053,Kids-R-Delightful Academy,"6454 Randolph Boulevard, San Antonio, TX 78233",,Private,PK,N/A,N/A
1054,1054,Lackland Village Head Start Center,"1739 Southwest Loop 410 #301, San Antonio, TX 78227",,Private,PK,N/A,N/A
1055,1055,South East Head Start Center,"3630 Southeast Military Drive, San Antonio, TX 78223",,Private,PK,N/A,N/A
1056,1056,Lost Creek Head Start Center,"16352 Judson Road, San Antonio, TX 78247",,Private,PK,N/A,N/A
1057,1057,Kids R Kids Child Care Center-Liberty Field,"10606 Liberty Field, San Antonio, TX 78254",,Private,PK,N/A,N/A
1058,1058,Beautiful Children Learning Dcc,"8602 Angel Valley Street, San Antonio, TX 78227",,Private,PK,N/A,N/A
1059,1059,Kids Garden Learning Center,"10918 Wurzbach Road #100, San Antonio, TX 78230",,Private,PK,N/A,N/A
1060,1060,San Antonio Cottage Cdc 1,"5310 Ih 35 South, San Antonio, TX 78211",,Private,PK,N/A,N/A
1061,1061,Safari Learning Center,"5430 Seguin Road, San Antonio, TX 78219",,Private,PK,N/A,N/A
1062,1062,Achievers Academy,"6002 Ingram Road, San Antonio, TX 78238",,Private,PK,N/A,N/A
1063,1063,Magnolia Avenue Day Care Center,"1710 West Magnolia Avenue, San Antonio, TX 78201",,Private,PK,N/A,N/A
1064,1064,Mi Casa Child Care Center,"8875 Timber Path, San Antonio, TX 78250",,Private,PK,N/A,N/A
1065,1065,Study Hall Learning Center,"4106 San Pedro Avenue, San Antonio, TX 78212",,Private,PK,N/A,N/A
1066,1066,Childrens Child Care Center-Stone Oak,"18858 Stone Oak Parkway, San Antonio, TX 78258",,Private,PK,N/A,N/A
1067,1067,Little Smiles Day Care Center,"508 Cupples Road #5, San Antonio, TX 78237",,Private,PK,N/A,N/A
1068,1068,A Place For Kids Luth Ch Dc,"6011 Grissom Road, San Antonio, TX 78238",,Private,PK,N/A,N/A
1069,1069,Cherished Child Care Center-Calvin Prsbytn,"8102 Midcrown Drive, San Antonio, TX 78239",,Private,PK,N/A,N/A
1070,1070,Crossroads Christian Academy,"5834 Ray Ellison Boulevard, San Antonio, TX 78242",,Private,PK,N/A,N/A
1071,1071,Central Christian Cdc,"720 North Main Avenue, San Antonio, TX 78205",,Private,PK,N/A,N/A
1072,1072,Country Home Learning Center #9 Ltd,"7611 Leslie Road, San Antonio, TX 78254",,Private,PK-K,N/A,N/A
1073,1073,Monarch Academy At Morgan's Wonderland,"5235 David Edwards Drive, San Antonio, TX 78233",,Private,n/a,N/A,N/A
1074,1074,University Of Incarnate Word Preparatory High School,"727 East Hildebrand Avenue, San Antonio, TX 78212",,Private,9-12,N/A,N/A
