,Unnamed: 0,school_name,address,score,district,grade,lat,long
750,750,P A S S Learning Center,"1673 Terre Colony Court, Dallas, TX 75212",,Public district,5-12,N/A,N/A
751,751,Dallas Co School For Accelerated L,"1673 Terre Colony Court, Dallas, TX 75212",,Public district,5-12,N/A,N/A
752,752,P A S S Learning Center,"1673 Terre Colony Court, Dallas, TX 75212",,Public district,5-12,N/A,N/A
753,753,P A S S Learning Center,"1673 Terre Colony Court, Dallas, TX 75212",,Public district,6-12,N/A,N/A
754,754,Dallas County Jjaep,"1673 Terre Colony Court, Dallas, TX 75212",,Public district,6-12,N/A,N/A
755,755,Uplift Education-Williams Prep Mid,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,6-8,N/A,N/A
756,756,Uplift Education-Hampton Prep Midd,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,6-8,N/A,N/A
757,757,Uplift Education-Peak Prep High School,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,9-12,N/A,N/A
758,758,Uplift Education-Williams Prep High School,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,9-12,N/A,N/A
759,759,Uplift Education-Hampton Prep High School,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,9-12,N/A,N/A
760,760,Uplift Education-Williams Prep Primary,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-5,N/A,N/A
761,761,Uplift Education-Hampton Prep Primary,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,PK-5,N/A,N/A
762,762,Elementary' Disciplinary Alternati,"4949 Village Fair Drive, Dallas, TX 75224",,Public district,K-6,N/A,N/A
763,763,Frederick Douglass Academy,"616 W Kiest Blvd, Dallas, TX 75224",,Private,PK-4,N/A,N/A
764,764,Glen Oaks School,"12105 Plano Rd, Dallas, TX 75243",,Private,PK-2,N/A,N/A
765,765,Tda Academy,"Po Box 210547, Dallas, TX 75211",,Private,6-10,N/A,N/A
766,766,The Covenant School,"3877 Walnut Hill Ln, Dallas, TX 75229",,Private,K-12,N/A,N/A
767,767,John Leslie Patton Jr Academic Cen,"3313 South Beckley Avenue, Dallas, TX 75224",,Public district,9-12,N/A,N/A
768,768,Uplift Education - Luna Preparator,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-5,N/A,N/A
769,769,Uplift Education - Heights Prep Mi,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,6-9,N/A,N/A
770,770,Springhill Montessori School,"1526 Ft. Worth Avenue, Dallas, TX 75208",,Private,PK-3 & ungraded,N/A,N/A
771,771,Primrose School of Prestonwood,"15237 Montfort Dr, Dallas, TX 75248",,Private,PK,N/A,N/A
772,772,Uplift Mighty Prep,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-12,N/A,N/A
773,773,Uplift Education -Uplift Luna Prep,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,6-12,N/A,N/A
774,774,Uplift Education - Uplift Meridian,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-8,N/A,N/A
775,775,Uplift Education - Pinnacle Prep P,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-5,N/A,N/A
776,776,Uplift Education - Heights Prep Pr,"1825 Market Center Boulevard, Dallas, TX 75207",,Public charter,K-5,N/A,N/A
777,777,Barbara M Manns Education Center,"3313 South Beckley Avenue, Dallas, TX 75224",,Public district,8,N/A,N/A
778,778,Primrose School of Preston Hollow,"10715 Preston Road, Dallas, TX 75230",,Private,PK,N/A,N/A
779,779,Kidville University,"6025 Royal Lane #130, Dallas, TX 75230",,Private,PK,N/A,N/A
780,780,All Saints Catholic School-Little Saints,"5231 Meadowcreek Drive, Dallas, TX 75248",,Private,PK,N/A,N/A
781,781,Dallas International School,"6039 Churchill Way, Dallas, TX 75230",,Private,PK-12,N/A,N/A
782,782,Campbell Christian Academy,"6623 Villa Rd., Dallas, TX 75252",,Private,PK-5,N/A,N/A
783,783,A Touch Of Love Child Care Center,"7415 Pin Tail Ct, Dallas, TX 75232",,Private,PK,N/A,N/A
784,784,Richardson-Lake Highlands Cdc,"9501 Ferndale Road, Dallas, TX 75238",,Private,PK,N/A,N/A
785,785,Cornerstone Cfc Academy,"17720 Dickerson Street, Dallas, TX 75252",,Private,PK,N/A,N/A
786,786,Sharon's Playground Learning Center 2,"3949 Saint Francis Avenue, Dallas, TX 75228",,Private,PK,N/A,N/A
787,787,Smart Start Child Care Center,"7423 Amber Drive, Dallas, TX 75241",,Private,PK,N/A,N/A
788,788,Jassys Learning Center,"6814 Cliffwood Drive, Dallas, TX 75237",,Private,PK,N/A,N/A
789,789,Just For Me Day Care,"812 Kirnwood Drive, Dallas, TX 75232",,Private,PK,N/A,N/A
790,790,Pace & Ross Learning Center,"3922 South Marsalis Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
791,791,Children's Village Develop Center,"9759 Forest Lane #450, Dallas, TX 75243",,Private,PK,N/A,N/A
792,792,Ymca-Lakewood,"3000 Hillbrook Street, Dallas, TX 75214",,Private,PK,N/A,N/A
793,793,Kinder Care Learning Center #1448,"4025 Frankford Road, Dallas, TX 75287",,Private,PK,N/A,N/A
794,794,Montessori House-High Bluff,"3332 High Bluff Drive, Dallas, TX 75234",,Private,PK,N/A,N/A
795,795,Heavenly Angels Day Center,"1202 Woodburn Trail, Dallas, TX 75241",,Private,PK,N/A,N/A
796,796,Gentle Lambs Day Care,"3604 Sam Rayburn Trail, Dallas, TX 75287",,Private,PK,N/A,N/A
797,797,Creative Minds Learning Center,"6751 Mountain Cedar Lane, Dallas, TX 75236",,Private,PK,N/A,N/A
798,798,Town N Ymca Dc-Arthur Kramer,"7131 Midbury Drive, Dallas, TX 75230",,Private,PK,N/A,N/A
799,799,R & R 24 Hrs Day Care,"3805 Crepe Myrtle Ln, Dallas, TX 75233",,Private,PK,N/A,N/A
800,800,Mi Escuelita St Matthews Head Start,"1609 North Henderson Avenue, Dallas, TX 75206",,Private,PK,N/A,N/A
801,801,Center Of Hope Crystal Cdc,"4815 Cass Street, Dallas, TX 75235",,Private,PK,N/A,N/A
802,802,Red Bird Learning Center,"7575 South Hampton Road, Dallas, TX 75232",,Private,PK,N/A,N/A
803,803,Northridge Cdc,"6920 Bob O Link Drive, Dallas, TX 75214",,Private,PK,N/A,N/A
804,804,Little Birdies Learning Center,"1038 West Camp Wisdom Road, Dallas, TX 75232",,Private,PK,N/A,N/A
805,805,A Step Ahead,"1050 North Westmoreland Road #308, Dallas, TX 75211",,Private,PK,N/A,N/A
806,806,Good Sheperd Episcopal Child Care Center,"11122 Midway Road, Dallas, TX 75229",,Private,PK,N/A,N/A
807,807,Riding Rainbows Cdc,"1132 South Buckner Boulevard, Dallas, TX 75217",,Private,PK,N/A,N/A
808,808,Jp Morgan Chase Back Up Cc,"14221 Dallas Parkway, Dallas, TX 75254",,Private,PK,N/A,N/A
809,809,Heavenly Joy Day Care Center,"3912 Morning Frost Trail, Dallas, TX 75224",,Private,PK,N/A,N/A
810,810,Wee Care 4 U Child Care Center,"2311 Salerno Drive, Dallas, TX 75224",,Private,PK,N/A,N/A
811,811,Nenes Playpen,"2680 Marfa Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
812,812,Little Scholars Learning Center,"2834 North Buckner Boulevard, Dallas, TX 75228",,Private,PK,N/A,N/A
813,813,John Calvin Early Learning Center,"4151 Royal Lane, Dallas, TX 75229",,Private,PK-K,N/A,N/A
814,814,Sonja Lil Darling,"5739 Bonnie View Road, Dallas, TX 75241",,Private,PK,N/A,N/A
815,815,Lake Cliff Childrens Courtyard,"6909 Scyene Road, Dallas, TX 75227",,Private,PK,N/A,N/A
816,816,Tabernacle Of Praise Cc,"6925 Wofford Avenue, Dallas, TX 75227",,Private,PK,N/A,N/A
817,817,Little Steps Learning Center 2,"7121 Lake June Road, Dallas, TX 75217",,Private,PK,N/A,N/A
818,818,Kidz Kollege,"7307 Churchill Green Drive, Dallas, TX 75228",,Private,PK,N/A,N/A
819,819,Stepping Stones Early Cdc,"8315 Lake June Road, Dallas, TX 75217",,Private,PK,N/A,N/A
820,820,Kingdom Kids Cdc,"Po Box 172037, Dallas, TX 75217",,Private,PK,N/A,N/A
821,821,Customize Learning Center,"2826 Prosperity Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
822,822,Lakewood Montessori School,"6210 East Mockingbird Lane, Dallas, TX 75214",,Private,PK,N/A,N/A
823,823,Ymca At Johnstons Outpost,"3325 Valley View Lane, Dallas, TX 75234",,Private,PK,N/A,N/A
824,824,Nueva Vida Day Care Center,"2602 West Illinois Avenue, Dallas, TX 75233",,Private,PK,N/A,N/A
825,825,East Dallas Head Start,"4220 Junius Street, Dallas, TX 75246",,Private,PK,N/A,N/A
826,826,Little Birdies Child Care,"7655 South Polk Street, Dallas, TX 75232",,Private,PK,N/A,N/A
827,827,Roseland Head Start,"2011 North Washington Avenue, Dallas, TX 75204",,Private,PK,N/A,N/A
828,828,Jefferson Place Learning & Cdc,"3430 South Marsalis Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
829,829,Early Head Start-M H Cone,"2919 Troy Street, Dallas, TX 75210",,Private,PK,N/A,N/A
830,830,Ferguson-Oates Head Start,"2345 Oates Drive, Dallas, TX 75228",,Private,PK,N/A,N/A
831,831,Margaret H Cone Head Start,"2919 Troy Street, Dallas, TX 75210",,Private,PK,N/A,N/A
832,832,Aunt Michelles Place Child Care Center,"7709 Chorus Way, Dallas, TX 75237",,Private,PK,N/A,N/A
833,833,Mary's Learning Center,"2312 Gibbs Williams Circle, Dallas, TX 75224",,Private,PK,N/A,N/A
834,834,Art Of Peace Community Child Care Center,"432 Marshalldell Avenue, Dallas, TX 75211",,Private,PK,N/A,N/A
835,835,Tamika Wilhite Child Care Center,"1854 Shady Glen Lane, Dallas, TX 75232",,Private,PK,N/A,N/A
836,836,Mi Casita Day Care,"10342 Country Club Drive, Dallas, TX 75218",,Private,PK,N/A,N/A
837,837,Kuddles & Kisses Ecc,"Po Box 764152, Dallas, TX 75376",,Private,PK,N/A,N/A
838,838,Champions Aft School,"6501 Royal Lane, Dallas, TX 75230",,Private,PK,N/A,N/A
839,839,Lake Highlands Child Development Center,"9501 Ferndale Road, Dallas, TX 75238",,Private,PK,N/A,N/A
840,840,Shinning Star Day Care & Lc,"4138 Bonnie View Road, Dallas, TX 75216",,Private,PK,N/A,N/A
841,841,Town N Ymca Dc-Lamplighter,"11611 Inwood Road, Dallas, TX 75229",,Private,PK,N/A,N/A
842,842,Babies On Campus Day Care,"4030 Montwood Lane, Dallas, TX 75229",,Private,PK,N/A,N/A
843,843,Shirley Murray Child Development Center,"Po Box 764245, Dallas, TX 75376",,Private,PK,N/A,N/A
844,844,Amaria's Learning Center 2,"214 Prairie Grove Drive, Dallas, TX 75217",,Private,PK,N/A,N/A
845,845,Shepherds Pre-School,"222 South Hall Street, Dallas, TX 75226",,Private,PK,N/A,N/A
846,846,Hampton Road Nursery,"702 South Hampton Road, Dallas, TX 75208",,Private,PK,N/A,N/A
847,847,Allen's Day Care Center,"9615 Bluffcreek Drive, Dallas, TX 75227",,Private,PK,N/A,N/A
848,848,Reid's Creative Academy,"Po Box 171915, Dallas, TX 75217",,Private,PK-4,N/A,N/A
849,849,Kinder Kollege Learning Center,"2531 Saint Luke Lane, Dallas, TX 75237",,Private,PK,N/A,N/A
850,850,City Place Montessori School,"4005 Roseland Avenue, Dallas, TX 75204",,Private,PK,N/A,N/A
851,851,Caddys Playhouse Day Care,"3435 Lake Pointe Drive, Dallas, TX 75212",,Private,PK,N/A,N/A
852,852,Circle Of Friends Child Care Center,"7230 Sierra Way, Dallas, TX 75241",,Private,PK,N/A,N/A
853,853,Turnkey Boys & Girls Club Child Care Center,"6539 Treetop Lane, Dallas, TX 75241",,Private,PK,N/A,N/A
854,854,Little Scholars Day Car3 Center,"7625 Buford Drive, Dallas, TX 75241",,Private,PK,N/A,N/A
855,855,Guarderia Los Angelitos Child Care Center,"334 Sunset Avenue, Dallas, TX 75208",,Private,PK,N/A,N/A
856,856,Montessori Beginnings Child Care Center,"6537 Lyndon B Johnson Freeway, Dallas, TX 75240",,Private,PK,N/A,N/A
857,857,Adventure Land Day Care,"406 East Saner Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
858,858,Childrens Choice Learning Center,"7701 Forest Lane, Dallas, TX 75230",,Private,PK,N/A,N/A
859,859,Ymca Child Care Center-Northside,"601 North Akard Street, Dallas, TX 75201",,Private,PK,N/A,N/A
860,860,Where Kidz Connect Academy 2,"3814 Swiss Avenue, Dallas, TX 75204",,Private,PK,N/A,N/A
861,861,Tda Day Care Center,"4710 West Illinois Avenue, Dallas, TX 75211",,Private,PK,N/A,N/A
862,862,Crescent Academy,"712 South Beckley Avenue, Dallas, TX 75203",,Private,PK,N/A,N/A
863,863,Kenyas Learning Safari Child Care Center,"515 North Saint Augustine Drive, Dallas, TX 75217",,Private,PK,N/A,N/A
864,864,Rosewood Academy 3,"2310 Stutz Road, Dallas, TX 75235",,Private,PK,N/A,N/A
865,865,Primrose School-Prestonwood,"15237 Montfort Drive, Dallas, TX 75248",,Private,PK,N/A,N/A
866,866,Little Creations Day Care Center,"234 Old Seagoville Road North, Dallas, TX 75217",,Private,PK,N/A,N/A
867,867,Kathys Sunshine Outreach Child Care Center,"4604 Luzon Street, Dallas, TX 75216",,Private,PK,N/A,N/A
868,868,Springhill Montessori School,"1526 Fort Worth Avenue, Dallas, TX 75208",,Private,PK,N/A,N/A
869,869,Royal Crest Community Child Care Center,"3558 Wilhurt Avenue #169, Dallas, TX 75216",,Private,PK,N/A,N/A
870,870,Cuddly Kids Hourly Weekly Child Care Center,"6464 East Lovers Lane, Dallas, TX 75214",,Private,PK,N/A,N/A
871,871,2nd Step Dcc & Lc,"4255 South R L Thornton Freeway, Dallas, TX 75224",,Private,PK,N/A,N/A
872,872,Willie F Cornelius Mont Academy,"6819 Lake June Road, Dallas, TX 75217",,Private,PK,N/A,N/A
873,873,Cedar Oaks Child Development Center,"1800 East Illinois Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
874,874,Faith N Grace Learning Center,"2707 Morgan Drive, Dallas, TX 75241",,Private,PK,N/A,N/A
875,875,Greenland Hills Preschool,"5835 Penrose Avenue, Dallas, TX 75206",,Private,PK,N/A,N/A
876,876,T R Hoover Child Development Center,"5106 Bexar Street, Dallas, TX 75215",,Private,PK,N/A,N/A
877,877,Isaac Parker Learning Center,"3940 Blue Ridge Boulevard, Dallas, TX 75233",,Private,PK,N/A,N/A
878,878,Spanish House Day Care Center,"5740 Prospect Avenue #1000, Dallas, TX 75206",,Private,PK,N/A,N/A
879,879,Childrens Beginning Cdc,"1600 Viceroy Dr Ste Ll1, Dallas, TX 75235",,Private,PK,N/A,N/A
880,880,Hopewell Child Development Center,"5144 Dolphin Road, Dallas, TX 75223",,Private,PK,N/A,N/A
881,881,Little Graduates Day Care Center,"8430 Bruton Road, Dallas, TX 75217",,Private,PK,N/A,N/A
882,882,Low Birth Weight Development Center,"345 Calumet Avenue, Dallas, TX 75211",,Private,PK,N/A,N/A
883,883,Creative Minds Child Care Center,"5606 South Cockrell Hill Road, Dallas, TX 75236",,Private,PK,N/A,N/A
884,884,Building Blocks Christian Cc,"910 East Ledbetter Drive, Dallas, TX 75216",,Private,PK,N/A,N/A
885,885,Kiddazzle Child Care Center,"7010 Greenspan Avenue, Dallas, TX 75232",,Private,PK,N/A,N/A
886,886,Carousel Academy Child Care Center,"4500 South Lancaster Road, Dallas, TX 75216",,Private,PK,N/A,N/A
887,887,Kidz World Learning & Cdc,"4456 South Marsalis Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
888,888,Baby Steps Early Learning Center,"1140 Peavy Road, Dallas, TX 75218",,Private,PK,N/A,N/A
889,889,A Time & A Season Day Care,"825 North Marsalis Avenue, Dallas, TX 75203",,Private,PK,N/A,N/A
890,890,Heavenly Christian Academy,"11421 Shiloh Road, Dallas, TX 75228",,Private,PK,N/A,N/A
891,891,Little Rascals Academy & Day Care,"5554 South Hampton Road, Dallas, TX 75232",,Private,PK,N/A,N/A
892,892,Scribbles Learning Center,"8025 Umphress Road, Dallas, TX 75217",,Private,PK,N/A,N/A
893,893,Pre-School Day Care Pgrm Center,"1353 North Westmoreland Road, Dallas, TX 75211",,Private,PK,N/A,N/A
894,894,A New Beginning Cdc & Lc,"1818 East Overton Road, Dallas, TX 75216",,Private,PK,N/A,N/A
895,895,Ability Connection Texas Child Care Center,"8802 Harry Hines Boulevard, Dallas, TX 75235",,Private,PK,N/A,N/A
896,896,Community Academy Dcc,"1755 East Ann Arbor Avenue, Dallas, TX 75216",,Private,PK,N/A,N/A
897,897,Choices Leadership Academy,"18106 Marsh Lane, Dallas, TX 75287",,Private,5-8,N/A,N/A
898,898,Primrose School Of Bent Trail,"18601 Preston Road, Dallas, TX 75252",,Private,PK-K,N/A,N/A
899,899,Spanish Schoolhouse,"15765 Hillcrest Road, Dallas, TX 75001",,Private,PK-K,N/A,N/A
